title,link,summary_raw,published_time,image_url,source,summary_cleaned,summary_not_stop_word,topic_cluster
Chính quyền huyện nợ tiền doanh nghiệp hơn 400 triệu đồng suốt 13 năm,https://thanhnien.vn/chinh-quyen-huyen-no-tien-doanh-nghiep-hon-400-trieu-dong-suot-13-nam-185250614155550875.htm,"<a href=""https://thanhnien.vn/chinh-quyen-huyen-no-tien-doanh-nghiep-hon-400-trieu-dong-suot-13-nam-185250614155550875.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/anh-no-tien-1-17498911478511794509997-76-0-692-986-crop-1749891358164260703149.jpg"" /></a> Chính quyền H.Tuy Đức nợ tiền suốt 13 năm, một doanh nghiệp ở Đắk Nông mỏi mòn chờ thanh toán số tiền hơn 400 triệu đồng, trong khi cơ quan chức năng vẫn loay hoay tìm nguồn kinh phí.",2025-06-14T17:17:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/anh-no-tien-1-17498911478511794509997-76-0-692-986-crop-1749891358164260703149.jpg,Thanhnien, chính quyền htuy đức nợ tiền suốt 13 năm một doanh nghiệp ở đắk nông mỏi mòn chờ thanh toán số tiền hơn 400 triệu đồng trong khi cơ quan chức năng vẫn loay hoay tìm nguồn kinh phí,chính_quyền htuy đức nợ tiền suốt 13 doanh_nghiệp đắk nông mỏi_mòn chờ thanh_toán tiền 400 triệu đồng cơ_quan_chức_năng loay_hoay tìm nguồn kinh_phí,1
"Xe bồn mất lái lao vào tiệm tóc, chủ tiệm thoát nạn vì đang nấu ăn",https://thanhnien.vn/xe-bon-mat-lai-lao-vao-tiem-toc-chu-tiem-thoat-nan-vi-dang-nau-an-185250614165838094.htm,"<a href=""https://thanhnien.vn/xe-bon-mat-lai-lao-vao-tiem-toc-chu-tiem-thoat-nan-vi-dang-nau-an-185250614165838094.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/avatar1749895014420-1749895015274244609979.jpeg"" /></a> Đang chạy, chiếc xe bồn trộn bê tông bất ngờ tông ngã đổ nhiều mét dải phân cách, lao vào tiệm làm tóc bên đường trên Tỉnh lộ 8 (huyện Củ Chi, TP.HCM)",2025-06-14T17:12:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/avatar1749895014420-1749895015274244609979.jpeg,Thanhnien, đang chạy chiếc xe bồn trộn bê tông bất ngờ tông ngã đổ nhiều mét dải phân cách lao vào tiệm làm tóc bên đường trên tỉnh lộ 8 huyện củ chi tphcm,chạy xe_bồn trộn bê_tông bất_ngờ tông ngã đổ mét dải_phân_cách lao tiệm tóc bên đường tỉnh_lộ 8 huyện củ chi tphcm,4
'Tình báo pizza' ở Washington biết trước Israel tấn công Iran?,https://thanhnien.vn/tinh-bao-pizza-o-washington-biet-truoc-israel-tan-cong-iran-185250614162159212.htm,"<a href=""https://thanhnien.vn/tinh-bao-pizza-o-washington-biet-truoc-israel-tan-cong-iran-185250614162159212.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/lng-17498927931551378596037-0-0-1600-2560-crop-17498928385332057541099.jpg"" /></a> Thời điểm Israel lên kế hoạch tấn công Iran là tuyệt mật, nhưng tình hình giao pizza ở Washington DC (Mỹ) dường như đã phát ra tín hiệu đặc biệt trước khi những quả bom đầu tiên rơi xuống Iran.",2025-06-14T17:06:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/lng-17498927931551378596037-0-0-1600-2560-crop-17498928385332057541099.jpg,Thanhnien, thời điểm israel lên kế hoạch tấn công iran là tuyệt mật nhưng tình hình giao pizza ở washington dc mỹ dường như đã phát ra tín hiệu đặc biệt trước khi những quả bom đầu tiên rơi xuống iran,thời_điểm israel kế_hoạch tấn_công iran tuyệt_mật tình_hình giao pizza washington dc mỹ dường_như phát tín_hiệu đặc_biệt bom đầu_tiên rơi iran,0
Đã tìm thấy 279 thi thể trong vụ rơi máy bay Air India,https://thanhnien.vn/da-tim-thay-279-thi-the-trong-vu-roi-may-bay-air-india-185250614161429671.htm,"<a href=""https://thanhnien.vn/da-tim-thay-279-thi-the-trong-vu-roi-may-bay-air-india-185250614161429671.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/hien-truong-vu-roi-may-bay-o-an-do-17498920054351983318533-83-0-1333-2000-crop-17498920497301442332083.jpg"" /></a> AFP hôm nay 14.6 dẫn một nguồn tin cảnh sát cho hay 279 thi thể đã được tìm thấy tại hiện trường vụ rơi máy bay chở hơn 240 người ở thành phố Ahmedabad thuộc miền bắc Ấn Độ hôm 12.6.",2025-06-14T17:03:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/hien-truong-vu-roi-may-bay-o-an-do-17498920054351983318533-83-0-1333-2000-crop-17498920497301442332083.jpg,Thanhnien, afp hôm nay 146 dẫn một nguồn tin cảnh sát cho hay 279 thi thể đã được tìm thấy tại hiện trường vụ rơi máy bay chở hơn 240 người ở thành phố ahmedabad thuộc miền bắc ấn độ hôm 126,afp hôm_nay 146 dẫn nguồn tin cảnh_sát 279 thi_thể tìm hiện_trường vụ rơi máy_bay chở 240 thành_phố ahmedabad thuộc miền bắc ấn độ hôm 126,7
Quảng Trị: Chiến sĩ biên phòng giúp dân dọn dẹp sau bão số 1,https://thanhnien.vn/quang-tri-chien-si-bien-phong-giup-dan-don-dep-sau-bao-so-1-185250614145701951.htm,"<a href=""https://thanhnien.vn/quang-tri-chien-si-bien-phong-giup-dan-don-dep-sau-bao-so-1-185250614145701951.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/f4688f24d38867d63e99-1749887120844729998402-8-0-1288-2048-crop-17498877669551934677721.jpg"" /></a> Bão số 1 gây ảnh hưởng nặng nề với người dân ở tỉnh Quảng Trị khi hàng chục ha lúa, hoa màu bị ngập úng. Lũ rút, để lại lớp bùn đất, rác thải dày đặc, các cán bộ, chiến sĩ biên phòng tất bật giúp dân khắc phục hậu quả...",2025-06-14T17:01:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/f4688f24d38867d63e99-1749887120844729998402-8-0-1288-2048-crop-17498877669551934677721.jpg,Thanhnien, bão số 1 gây ảnh hưởng nặng nề với người dân ở tỉnh quảng trị khi hàng chục ha lúa hoa màu bị ngập úng lũ rút để lại lớp bùn đất rác thải dày đặc các cán bộ chiến sĩ biên phòng tất bật giúp dân khắc phục hậu quả,bão 1 gây ảnh_hưởng nặng_nề dân tỉnh quảng_trị hàng chục ha lúa hoa_màu ngập_úng lũ rút lớp bùn đất rác_thải dày_đặc cán_bộ chiến_sĩ biên_phòng tất_bật giúp dân khắc_phục hậu_quả,9
Quảng Bình: 20 cán bộ thuộc diện Thường vụ Tỉnh ủy quản lý xin nghỉ hưu sớm,https://thanhnien.vn/quang-binh-20-can-bo-thuoc-dien-thuong-vu-tinh-uy-quan-ly-xin-nghi-huu-som-185250614154419753.htm,"<a href=""https://thanhnien.vn/quang-binh-20-can-bo-thuoc-dien-thuong-vu-tinh-uy-quan-ly-xin-nghi-huu-som-185250614154419753.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/edit-screenshot-1231-17498903105621693742898-116-0-829-1140-crop-1749890526827303712206.png"" /></a> Trong số 20 cán bộ thuộc diện Thường vụ Tỉnh ủy Quảng Bình quản lý xin nghỉ hưu sớm, nhiều người là Ủy viên Ban thường vụ Tỉnh ủy, Tỉnh ủy viên, cán bộ cấp trưởng... còn thời gian công tác khá dài.",2025-06-14T16:59:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/edit-screenshot-1231-17498903105621693742898-116-0-829-1140-crop-1749890526827303712206.png,Thanhnien, trong số 20 cán bộ thuộc diện thường vụ tỉnh ủy quảng bình quản lý xin nghỉ hưu sớm nhiều người là ủy viên ban thường vụ tỉnh ủy tỉnh ủy viên cán bộ cấp trưởng còn thời gian công tác khá dài,20 cán_bộ thuộc diện thường_vụ tỉnh ủy quảng_bình quản_lý xin nghỉ hưu sớm ủy viên ban thường_vụ tỉnh_ủy tỉnh ủy_viên cán_bộ cấp trưởng thời_gian công_tác khá dài,10
"Lái ô tô xuống biển 'thể hiện', nhiều tài xế bị phạt nặng",https://thanhnien.vn/lai-o-to-xuong-bien-the-hien-nhieu-tai-xe-bi-phat-nang-185250613222236707.htm,"<a href=""https://thanhnien.vn/lai-o-to-xuong-bien-the-hien-nhieu-tai-xe-bi-phat-nang-185250613222236707.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/50389771011146219640229596289966797155610243n-1749861192266373312405-40-0-640-960-crop-17498617125921649445814.jpg"" /></a> Nhiều tài xế cố tình lái ô tô xuống bãi biển, rú ga và bấm còi inh ỏi để thu hút sự chú ý. Điều này không chỉ gây nguy hiểm mà còn khiến những người xung quanh bức xúc.",2025-06-14T16:59:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/50389771011146219640229596289966797155610243n-1749861192266373312405-40-0-640-960-crop-17498617125921649445814.jpg,Thanhnien, nhiều tài xế cố tình lái ô tô xuống bãi biển rú ga và bấm còi inh ỏi để thu hút sự chú ý điều này không chỉ gây nguy hiểm mà còn khiến những người xung quanh bức xúc,tài_xế cố_tình lái ô_tô bãi biển rú ga bấm còi inh_ỏi thu_hút chú_ý gây nguy_hiểm khiến xung_quanh bức_xúc,4
TP.HCM rút giấy phép hoạt động Công ty TNHH Bệnh viện thẩm mỹ SILI,https://thanhnien.vn/tphcm-rut-giay-phep-hoat-dong-cong-ty-tnhh-benh-vien-tham-my-sili-185250614153422809.htm,"<a href=""https://thanhnien.vn/tphcm-rut-giay-phep-hoat-dong-cong-ty-tnhh-benh-vien-tham-my-sili-185250614153422809.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/xu-phat-1749889686958182602965-152-0-952-1280-crop-1749889733319436065000.jpg"" /></a>  TP.HCM xử phạt hơn 1 tỉ đồng đối với 22 cơ sở y tế vi phạm, nhiều nơi bị đình chỉ hoạt động, rút giấy phép và buộc xóa quảng cáo trái quy định.",2025-06-14T16:53:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/xu-phat-1749889686958182602965-152-0-952-1280-crop-1749889733319436065000.jpg,Thanhnien,  tphcm xử phạt hơn 1 tỉ đồng đối với 22 cơ sở y tế vi phạm nhiều nơi bị đình chỉ hoạt động rút giấy phép và buộc xóa quảng cáo trái quy định,tphcm xử_phạt 1 tỉ đồng đối_với 22 cơ_sở y_tế vi_phạm đình_chỉ hoạt_động rút giấy_phép buộc xóa quảng_cáo trái quy_định,1
Tình bạn lâu năm của Johnny Depp và Penélope Cruz,https://thanhnien.vn/tinh-ban-lau-nam-cua-johnny-depp-va-penelope-cruz-185250614152351547.htm,"<a href=""https://thanhnien.vn/tinh-ban-lau-nam-cua-johnny-depp-va-penelope-cruz-185250614152351547.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/jd2-1749888425142340548781-197-360-729-1211-crop-17498887412201599018579.jpg"" /></a> Johnny Depp và Penélope Cruz là bạn diễn ăn ý hơn 20 năm, từng ghi dấu ấn với 'Cướp biển vùng Caribbean'. Minh tinh Tây Ban Nha cũng đứng ra ủng hộ tài tử Mỹ khi ông vướng kiện tụng với Amber Heard.",2025-06-14T16:49:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/jd2-1749888425142340548781-197-360-729-1211-crop-17498887412201599018579.jpg,Thanhnien, johnny depp và penélope cruz là bạn diễn ăn ý hơn 20 năm từng ghi dấu ấn với cướp biển vùng caribbean minh tinh tây ban nha cũng đứng ra ủng hộ tài tử mỹ khi ông vướng kiện tụng với amber heard,johnny depp penélope cruz diễn ăn_ý 20 ghi dấu_ấn cướp_biển vùng caribbean minh_tinh tây_ban nha đứng ủng_hộ tài_tử mỹ vướng kiện_tụng amber heard,11
Nhóm NewJeans gây xôn xao khi lộ ảnh đi hộp đêm,https://thanhnien.vn/nhom-newjeans-gay-xon-xao-khi-lo-anh-di-hop-dem-185250614153053423.htm,"<a href=""https://thanhnien.vn/nhom-newjeans-gay-xon-xao-khi-lo-anh-di-hop-dem-185250614153053423.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/anh-4-1749889732719101701516-80-0-886-1290-crop-1749892232905930755377.jpg"" /></a> Trong lúc căng thẳng pháp lý giữa NewJeans và công ty chủ quản chưa hạ nhiệt, nhóm nhạc này tiếp tục trở thành tâm điểm khi loạt ảnh được cho là các thành viên xuất hiện tại hộp đêm bất ngờ lan truyền trên mạng xã hội.",2025-06-14T16:43:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/anh-4-1749889732719101701516-80-0-886-1290-crop-1749892232905930755377.jpg,Thanhnien, trong lúc căng thẳng pháp lý giữa newjeans và công ty chủ quản chưa hạ nhiệt nhóm nhạc này tiếp tục trở thành tâm điểm khi loạt ảnh được cho là các thành viên xuất hiện tại hộp đêm bất ngờ lan truyền trên mạng xã hội,căng_thẳng pháp_lý newjeans công_ty chủ_quản hạ_nhiệt nhóm nhạc tiếp_tục trở_thành_tâm_điểm loạt ảnh thành_viên xuất_hiện_tại hộp_đêm bất_ngờ lan_truyền mạng xã_hội,11
Phát hiện gen khiến nhiều người trẻ mắc ung thư,https://thanhnien.vn/phat-hien-gen-khien-nhieu-nguoi-tre-mac-ung-thu-185250614161740269.htm,"<a href=""https://thanhnien.vn/phat-hien-gen-khien-nhieu-nguoi-tre-mac-ung-thu-185250614161740269.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/ung-thu-17498912816271632240914-146-0-1247-1761-crop-17498912939651554239888.jpg"" /></a> Ung thư di truyền chiếm 5 - 15% các loại ung thư. Những người mang các đột biến gen di truyền ung thư từ bố mẹ có nguy cơ mắc bệnh ở độ tuổi sớm hơn so với những người không mang gen.",2025-06-14T16:38:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/ung-thu-17498912816271632240914-146-0-1247-1761-crop-17498912939651554239888.jpg,Thanhnien, ung thư di truyền chiếm 5  15 các loại ung thư những người mang các đột biến gen di truyền ung thư từ bố mẹ có nguy cơ mắc bệnh ở độ tuổi sớm hơn so với những người không mang gen,ung_thư di_truyền chiếm 5 15 loại ung_thư mang đột_biến gen di_truyền ung_thư bố_mẹ nguy_cơ mắc bệnh độ tuổi sớm mang gen,3
Nguyễn Trần Trung Quân: Dạy học không phải là nghề 'tay trái' của tôi,https://thanhnien.vn/nguyen-tran-trung-quan-day-hoc-khong-phai-la-nghe-tay-trai-cua-toi-185250614124705442.htm,"<a href=""https://thanhnien.vn/nguyen-tran-trung-quan-day-hoc-khong-phai-la-nghe-tay-trai-cua-toi-185250614124705442.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/nguyen-tran-trung-quantu-tam-1749879260671407674251-187-0-1787-2560-crop-17498795241461260372350.jpg"" /></a> Nguyễn Trần Trung Quân nhấn mạnh đi dạy luôn là một phần quan trọng bên cạnh đam mê ca hát, thay vì xem đó là một công việc phụ.",2025-06-14T16:38:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/nguyen-tran-trung-quantu-tam-1749879260671407674251-187-0-1787-2560-crop-17498795241461260372350.jpg,Thanhnien, nguyễn trần trung quân nhấn mạnh đi dạy luôn là một phần quan trọng bên cạnh đam mê ca hát thay vì xem đó là một công việc phụ,nguyễn trần trung_quân nhấn_mạnh dạy phần quan_trọng bên cạnh đam_mê ca_hát thay_vì xem công_việc phụ,11
Bộ Chính trị quyết định về tổ chức bộ máy Mặt trận Tổ quốc Việt Nam,https://thanhnien.vn/bo-chinh-tri-quyet-dinh-ve-to-chuc-bo-may-mat-tran-to-quoc-viet-nam-185250614161342825.htm,"<a href=""https://thanhnien.vn/bo-chinh-tri-quyet-dinh-ve-to-chuc-bo-may-mat-tran-to-quoc-viet-nam-185250614161342825.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/mat-tran-to-quoc-17455734709681982148794-0-28-462-767-crop-17498923284551149147238.jpg"" /></a> Thường trực Ban Bí thư Trần Cẩm Tú vừa ký ban hành Quyết định 304 của Bộ Chính trị về chức năng, nhiệm vụ, tổ chức bộ máy Cơ quan Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam.",2025-06-14T16:34:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/mat-tran-to-quoc-17455734709681982148794-0-28-462-767-crop-17498923284551149147238.jpg,Thanhnien, thường trực ban bí thư trần cẩm tú vừa ký ban hành quyết định 304 của bộ chính trị về chức năng nhiệm vụ tổ chức bộ máy cơ quan ủy ban trung ương mặt trận tổ quốc việt nam,thường_trực_ban bí_thư trần cẩm tú ký ban_hành_quyết_định 304 chính_trị chức_năng nhiệm_vụ tổ_chức bộ_máy cơ_quan ủy_ban trung_ương mặt_trận tổ_quốc việt_nam,2
BÍ QUYẾT ÔN THI THPT 2025 | Môn lịch sử | Chuyên đề 10 | Chủ nghĩa xã hội từ năm 1917 đến nay,https://thanhnien.vn/bi-quyet-on-thi-thpt-2025-mon-lich-su-chuyen-de-10-chu-nghia-xa-hoi-tu-nam-1917-den-nay-185250610095230902.htm,"<a href=""https://thanhnien.vn/bi-quyet-on-thi-thpt-2025-mon-lich-su-chuyen-de-10-chu-nghia-xa-hoi-tu-nam-1917-den-nay-185250610095230902.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/10/avatar1749534460713-17495344615481698680620.jpeg"" /></a>  Chương trình ""Bí quyết ôn thi THPT 2025"" hướng dẫn học sinh làm bài thi môn lịch sử, kỳ thi tốt nghiệp THPT 2025. Buổi hướng dẫn do thầy Nguyễn Viết Đăng Du, Trường THPT Lê Quý Đôn, TP.HCM thực hiện. Chương trình được phát trên các kênh thanhnien.vn, facebook.com/thanhnien và YouTube Báo Thanh Niên.",2025-06-14T16:30:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/10/avatar1749534460713-17495344615481698680620.jpeg,Thanhnien,  chương trình bí quyết ôn thi thpt 2025 hướng dẫn học sinh làm bài thi môn lịch sử kỳ thi tốt nghiệp thpt 2025 buổi hướng dẫn do thầy nguyễn viết đăng du trường thpt lê quý đôn tphcm thực hiện chương trình được phát trên các kênh thanhnienvn facebookcomthanhnien và youtube báo thanh niên,chương_trình bí_quyết ôn thi thpt 2025 hướng_dẫn học_sinh thi môn lịch_sử kỳ thi tốt_nghiệp thpt 2025 buổi hướng_dẫn thầy nguyễn viết đăng du trường thpt lê quý đôn tphcm thực_hiện chương_trình phát kênh thanhnienvn facebookcomthanhnien youtube báo thanh_niên,3
Bác sĩ Thái: Người tiên phong định hình giáo dục y khoa trên nền tảng số,https://thanhnien.vn/bac-si-thai-nguoi-tien-phong-dinh-hinh-giao-duc-y-khoa-tren-nen-tang-so-18525061416263042.htm,"<a href=""https://thanhnien.vn/bac-si-thai-nguoi-tien-phong-dinh-hinh-giao-duc-y-khoa-tren-nen-tang-so-18525061416263042.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/1-17498927490021205896585-403-0-1209-1290-crop-1749892909061510863233.jpg"" /></a> Trong thời đại bùng nổ thông tin, người tiêu dùng đang đứng trước ""ma trận"" các nguồn kiến thức y khoa từ mạng xã hội, báo chí, đến các video lan truyền. Tuy nhiên, không phải tất cả đều đúng hoặc có cơ sở khoa học. Những hiểu lầm, sai sót trong việc tiếp cận thông tin y tế có thể dẫn đến hậu quả nghiêm trọng, cả về sức khỏe lẫn niềm tin vào hệ thống y tế.",2025-06-14T16:26:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/1-17498927490021205896585-403-0-1209-1290-crop-1749892909061510863233.jpg,Thanhnien, trong thời đại bùng nổ thông tin người tiêu dùng đang đứng trước ma trận các nguồn kiến thức y khoa từ mạng xã hội báo chí đến các video lan truyền tuy nhiên không phải tất cả đều đúng hoặc có cơ sở khoa học những hiểu lầm sai sót trong việc tiếp cận thông tin y tế có thể dẫn đến hậu quả nghiêm trọng cả về sức khỏe lẫn niềm tin vào hệ thống y tế,thời_đại bùng_nổ thông_tin tiêu_dùng đứng ma_trận nguồn kiến_thức y_khoa mạng xã_hội báo_chí video lan_truyền tuy_nhiên tất_cả đúng cơ_sở khoa_học hiểu lầm sai_sót tiếp_cận thông_tin y_tế có_thể dẫn hậu_quả nghiêm_trọng sức_khỏe lẫn niềm tin hệ_thống y_tế,11
Bí quyết ôn thi tốt nghiệp THPT đạt điểm cao: Hệ thống xã hội chủ nghĩa,https://thanhnien.vn/bi-quyet-on-thi-tot-nghiep-thpt-dat-diem-caohe-thong-xa-hoi-chu-nghia-185250613145314502.htm,"<a href=""https://thanhnien.vn/bi-quyet-on-thi-tot-nghiep-thpt-dat-diem-caohe-thong-xa-hoi-chu-nghia-185250613145314502.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/13/23-1748832866091674712268-121-0-1721-2560-crop-1749800983541765041704.jpg"" /></a> Vào lúc 16 giờ 30 ngày 14.6, Báo Thanh Niên phát sóng chuyên đề số 10 của môn lịch sử trong chương trình Bí quyết ôn thi tốt nghiệp THPT đạt điểm cao năm 2025.",2025-06-14T16:25:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/13/23-1748832866091674712268-121-0-1721-2560-crop-1749800983541765041704.jpg,Thanhnien, vào lúc 16 giờ 30 ngày 146 báo thanh niên phát sóng chuyên đề số 10 của môn lịch sử trong chương trình bí quyết ôn thi tốt nghiệp thpt đạt điểm cao năm 2025,16 giờ 30 146 báo thanh_niên phát_sóng chuyên_đề 10 môn lịch_sử chương_trình bí_quyết ôn thi tốt_nghiệp thpt đạt điểm_cao 2025,3
Cháu nội NSƯT Bảo Quốc nói lý do làm đám cưới với Đạt G,https://thanhnien.vn/chau-noi-nsut-bao-quoc-noi-ly-do-lam-dam-cuoi-voi-dat-g-185250614151912855.htm,"<a href=""https://thanhnien.vn/chau-noi-nsut-bao-quoc-noi-ly-do-lam-dam-cuoi-voi-dat-g-185250614151912855.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/50073781841272363175130044064665884909696074n-1749889107769299795345-173-0-979-1290-crop-1749889118654208750215.jpg"" /></a> Thông qua trang cá nhân, Cindy Lư vừa đăng tải đoạn clip chia sẻ về quyết định tổ chức đám cưới với Đạt G. Bên cạnh đó, người đẹp cũng nói về tấm thiệp cưới gây xôn xao trên mạng.",2025-06-14T16:24:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/50073781841272363175130044064665884909696074n-1749889107769299795345-173-0-979-1290-crop-1749889118654208750215.jpg,Thanhnien, thông qua trang cá nhân cindy lư vừa đăng tải đoạn clip chia sẻ về quyết định tổ chức đám cưới với đạt g bên cạnh đó người đẹp cũng nói về tấm thiệp cưới gây xôn xao trên mạng,thông_qua trang cá_nhân cindy lư đăng_tải đoạn clip chia_sẻ quyết_định tổ_chức đám_cưới đạt g bên cạnh đẹp thiệp cưới gây xôn_xao mạng,11
"TP.HCM: Sạt lở bờ đê ở xã Bình Mỹ, hỗ trợ dân di dời tài sản",https://thanhnien.vn/tphcm-sat-lo-bo-de-o-xa-binh-my-ho-tro-dan-di-doi-tai-san-185250614160312886.htm,"<a href=""https://thanhnien.vn/tphcm-sat-lo-bo-de-o-xa-binh-my-ho-tro-dan-di-doi-tai-san-185250614160312886.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/1-17498908280962081005865-49-0-499-720-crop-17498912409892134383216.jpg"" /></a> Ban Chỉ huy Quân sự H.Củ Chi, TP.HCM đã điều động lực lượng dân quân tự vệ hỗ trợ, di dời tài sản của người dân ra khỏi khu vực sạt lở nguy hiểm.",2025-06-14T16:17:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/1-17498908280962081005865-49-0-499-720-crop-17498912409892134383216.jpg,Thanhnien, ban chỉ huy quân sự hcủ chi tphcm đã điều động lực lượng dân quân tự vệ hỗ trợ di dời tài sản của người dân ra khỏi khu vực sạt lở nguy hiểm,ban chỉ_huy quân_sự hcủ chi tphcm điều_động lực_lượng dân_quân tự_vệ hỗ_trợ di_dời tài_sản dân khỏi khu_vực sạt_lở nguy_hiểm,9
Lời hiệu trưởng nhắn gửi trước khi học sinh rời 'Trạm thanh xuân',https://thanhnien.vn/loi-hieu-truong-nhan-gui-truoc-khi-hoc-sinh-roi-tram-thanh-xuan-1852506141520588.htm,"<a href=""https://thanhnien.vn/loi-hieu-truong-nhan-gui-truoc-khi-hoc-sinh-roi-tram-thanh-xuan-1852506141520588.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/edit-hv-4-174988826857518532740-0-0-1249-1998-crop-17498883646031180230221.jpeg"" /></a> Ngày 14.6, Trường THPT Hùng Vương (Q.5, TP.HCM) đã tổ chức lễ tri ân, trưởng thành dành cho khoảng 1.200 học sinh lớp 12 trước khi bước vào kỳ thi tốt nghiệp THPT và chính thức chia tay 'Trạm thanh xuân' của mình, như cách mà cô hiệu trưởng nhà trường ví von.",2025-06-14T16:13:00+07:00,https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/6/14/edit-hv-4-174988826857518532740-0-0-1249-1998-crop-17498883646031180230221.jpeg,Thanhnien, ngày 146 trường thpt hùng vương q5 tphcm đã tổ chức lễ tri ân trưởng thành dành cho khoảng 1200 học sinh lớp 12 trước khi bước vào kỳ thi tốt nghiệp thpt và chính thức chia tay trạm thanh xuân của mình như cách mà cô hiệu trưởng nhà trường ví von,146 trường thpt hùng vương q5 tphcm tổ_chức lễ tri_ân trưởng_thành dành khoảng 1200 học_sinh lớp 12 bước kỳ thi tốt_nghiệp thpt chính_thức chia_tay trạm thanh_xuân cách hiệu_trưởng nhà_trường ví_von,5
